timestamp,multiplier
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.97
,2.47
,1.22
,2.78
,1.32
,1.22
,2.92
,2.73
,1.21
,2.67
,2.12
,1.07
,1.1
,1.67
,1.04
,2.25
,3.98
,1.1
,1.38
,4.5
,1.68
,2.96
,2.96
,2.01
,1.28
,1.01
,70.95
,1.93
,1.0
,3.48
,1.22
,1.29
,4.15
,27.37
,1.57
,3.01
,7.92
,5.74
,1.11
,2.73
,1.0
,1.04
,1.0
,3.68
,1.83
,1.33
,2.36
,1.79
,1.08x
,1.04x
,1.14x
,5.69x
,1.00x
,1.07x
,1.44x
,13.49x
,5.05x
,2.06x
,22.90x
,1.01x
,1.53x
,16.64x
,1.07x
,1.00x
,1.23x
,1.98x
,1.24x
,1.00x
,1.13x
,3.35x
,1.71x
,2.28x
,261.37x
,2.40x
,1.08x
,1.04x
,1.14x
,5.69x
,1.00x
,1.07x
,1.44x
,13.49x
,5.05x
,2.06x
,22.90x
,1.01x
,1.53x
,16.64x
,1.07x
,1.00x
,1.23x
,1.98x
,1.24x
,1.00x
,1.13x
,3.35x
,1.71x
,2.28x
,261.37x
,2.40x
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,8.14
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
,2.94
,1.66
,1.78
,1.37
,2.5
,2.63
,1.77
,1.44
,31.76
,3.75
,7.79
,3.1
,3.55
,5.4
,2.63
,1.49
,1.27
,3.35
,4.85
,6.03
,6.25
,1.99
,4.64
,1.69
,1.21
,16.39
,1.0
,7.41
,1.0
,8.14
,1.28
,1.23
,2.55
,3.09
,1.34
,2.46
,1.6
,13.25
,3.41
,1.07
,46.53
,2.28
,1.06
